TRAVEL_ID,MVMN_SE,PAYMENT_SE,PAYMENT_SEQ,MVMN_SE_NM,RSVT_YN,PAYMENT_NUM,BRNO,STORE_NM,PAYMENT_DT,PAYMENT_MTHD_SE,PAYMENT_AMT_WON,PAYMENT_ETC
h_h004315,2,주유비,0,렌터카(승용/승합/버스 등등),N,2,,,,,35000,
h_h004385,2,주유비,0,렌터카(승용/승합/버스 등등),N,2,,,,,35000,
h_h004895,2,주유비,0,렌터카(승용/승합/버스 등등),N,1,,,,,35000,
h_h005082,2,주유비,0,렌터카(승용/승합/버스 등등),N,3,,,,,35000,
h_h005535,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,35000,
h_h006332,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,35000,
h_h006677,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,35000,
h_h001481,2,주유비,0,렌터카(승용/승합/버스 등등),N,2,,,,,37000,
g_g003462,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,38000,
h_h000172,2,주유비,0,렌터카(승용/승합/버스 등등),N,2,,,,,38000,
h_h000480,2,주유비,0,렌터카(승용/승합/버스 등등),N,4,,,,,40000,
h_h001079,2,주유비,0,렌터카(승용/승합/버스 등등),N,1,,,,,40000,
h_h003444,2,주유비,0,렌터카(승용/승합/버스 등등),N,4,,,,,40000,
h_h003692,2,주유비,0,렌터카(승용/승합/버스 등등),N,2,,,,,40000,
h_h002293,2,주유비,0,렌터카(승용/승합/버스 등등),N,2,,,,,41000,
h_h005857,2,주유비,0,렌터카(승용/승합/버스 등등),N,2,,,,,42000,
h_h003720,2,주유비,0,렌터카(승용/승합/버스 등등),N,2,,,,,44000,
f_f001644,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,45000,
f_f005404,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,45000,
g_g004972,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,45000,
h_h000176,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,45000,
h_h000815,2,주유비,0,렌터카(승용/승합/버스 등등),N,4,,,,,45000,
h_h001073,2,주유비,0,렌터카(승용/승합/버스 등등),N,2,,,,,45000,
h_h001089,2,주유비,0,렌터카(승용/승합/버스 등등),N,2,,,,,45000,
h_h001406,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,45000,
h_h001466,2,주유비,0,렌터카(승용/승합/버스 등등),N,4,,,,,45000,
h_h001811,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,45000,
h_h002819,2,주유비,0,렌터카(승용/승합/버스 등등),N,2,,,,,45000,
h_h002842,2,주유비,0,렌터카(승용/승합/버스 등등),N,2,,,,,45000,
h_h003036,2,주유비,0,렌터카(승용/승합/버스 등등),N,2,,,,,45000,
h_h003042,2,주유비,0,렌터카(승용/승합/버스 등등),N,3,,,,,45000,
h_h003359,2,주유비,0,렌터카(승용/승합/버스 등등),N,2,,,,,45000,
h_h003560,2,주유비,0,렌터카(승용/승합/버스 등등),N,4,,,,,45000,
h_h003702,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,45000,
h_h003722,2,주유비,0,렌터카(승용/승합/버스 등등),N,4,,,,,45000,
h_h004911,2,주유비,0,렌터카(승용/승합/버스 등등),N,2,,,,,45000,
h_h005455,2,주유비,0,렌터카(승용/승합/버스 등등),N,2,,,,,45000,
h_h005124,2,주유비,0,렌터카(승용/승합/버스 등등),N,3,,,,,46000,
h_h003571,2,주유비,0,렌터카(승용/승합/버스 등등),N,2,,,,,49000,
g_g003699,1,주유비,0,자가용(승용/승합/트럭 등등),N,1,,,,,50000,
h_h002042,2,주유비,0,렌터카(승용/승합/버스 등등),N,9,,,,,50000,
h_h004331,2,주유비,0,렌터카(승용/승합/버스 등등),N,2,,,,,50000,
h_h005494,2,주유비,0,렌터카(승용/승합/버스 등등),N,3,,,,,50000,
e_e002261,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,55000,
e_e006039,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,55000,
f_f001836,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,55000,
f_f003481,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,55000,
g_g002526,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,55000,
g_g002922,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,55000,
g_g005979,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,55000,
h_h000329,2,주유비,0,렌터카(승용/승합/버스 등등),N,3,,,,,55000,
h_h000475,2,주유비,0,렌터카(승용/승합/버스 등등),N,8,,,,,55000,
h_h000511,1,주유비,0,자가용(승용/승합/트럭 등등),N,1,,,,,55000,
h_h000574,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,55000,
h_h001078,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,55000,
h_h001493,1,주유비,0,자가용(승용/승합/트럭 등등),N,5,,,,,55000,
h_h001767,2,주유비,0,렌터카(승용/승합/버스 등등),N,3,,,,,55000,
h_h002496,2,주유비,0,렌터카(승용/승합/버스 등등),N,4,,,,,55000,
h_h003082,2,주유비,0,렌터카(승용/승합/버스 등등),N,2,,,,,55000,
h_h003223,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,55000,
h_h003703,1,주유비,0,자가용(승용/승합/트럭 등등),N,8,,,,,55000,
h_h004233,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,55000,
h_h005369,2,주유비,0,렌터카(승용/승합/버스 등등),N,2,,,,,55000,
h_h004796,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,56000,
h_h002132,2,주유비,0,렌터카(승용/승합/버스 등등),N,6,,,,,60000,
h_h000171,2,주유비,0,렌터카(승용/승합/버스 등등),N,5,,,,,65000,
h_h001063,2,주유비,0,렌터카(승용/승합/버스 등등),N,4,,,,,65000,
h_h001063,2,주유비,3,렌터카(승용/승합/버스 등등),N,4,6168214455,한림농협주유소,2023-06-14 18:23,1,65000,주유비
h_h002713,2,주유비,0,렌터카(승용/승합/버스 등등),N,3,,,,,65000,
h_h004206,2,주유비,0,렌터카(승용/승합/버스 등등),N,2,,,,,65000,
h_h005851,2,주유비,0,렌터카(승용/승합/버스 등등),N,2,,,,,65000,
h_h000263,2,주유비,0,렌터카(승용/승합/버스 등등),N,3,,,,,69000,
h_h002513,2,주유비,0,렌터카(승용/승합/버스 등등),N,6,,,,,70000,
h_h000645,2,주유비,0,렌터카(승용/승합/버스 등등),N,4,,,,,73000,
g_g002277,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,74000,
h_h000304,2,주유비,0,렌터카(승용/승합/버스 등등),N,3,,,,,74000,
g_g001180,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,75000,
h_h001229,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,75000,
h_h001731,2,주유비,0,렌터카(승용/승합/버스 등등),N,2,,,,,75000,
h_h003731,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,85000,
f_f000501,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,89000,
e_e002153,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,25000,
h_h000276,2,주유비,0,렌터카(승용/승합/버스 등등),N,3,,,,,12000,
h_h003094,10,교통비,2,배/선박,N,2,6168145193,우도해운(주),2023-08-19 11:12,1,11000,승선권
h_h000080,10,교통비,0,배/선박,N,1,,,,,20000,
h_h000527,10,교통비,0,배/선박,N,2,,,,,20000,
h_h001737,13,교통비,0,배/선박,N,4,,,,,24000,
h_h002318,10,교통비,2,배/선박,N,2,6168145193,우도해운(주),2023-07-17 13:06,1,22800,승선권
h_h002389,10,교통비,1,배/선박,N,2,6168145193,우도해운(주),2023-07-20 09:35,1,10000,승선권 
h_h002435,10,교통비,0,배/선박,N,2,,,,,20000,
h_h002768,10,교통비,0,배/선박,N,3,,,,,23500,
h_h002771,10,교통비,0,배/선박,N,4,,,,,51500,
h_h002792,10,교통비,1,배/선박,N,4,6168145193,우도해운(주),2023-08-29 10:46,1,27000,승선권
h_h003353,10,교통비,0,배/선박,N,2,,,,,19800,
h_h003684,10,교통비,0,배/선박,N,6,,,,,73000,
h_h003744,10,교통비,0,배/선박,N,2,,,,,20000,
h_h003961,10,교통비,1,배/선박,N,2,6168145193,우도해운(주),2023-09-07 10:30,3,20000,승선권
h_h004204,10,교통비,0,배/선박,N,3,,,,,30000,
h_h004233,10,교통비,0,배/선박,N,2,,,,,20000,
h_h005264,10,교통비,0,배/선박,N,2,,,,,24000,
h_h005312,10,교통비,1,배/선박,N,3,6168145193,우도해운(주),2023-08-26 14:54,1,55000,승선권
h_h005713,10,교통비,0,배/선박,N,3,,,,,23000,
h_h000060,11,교통비,1,배/선박,N,1,6898100516,우도사랑 협동조합,2023-05-26 15:27,1,6000,승차권
h_h000095,16,교통비,0,배/선박,N,1,,,,,6000,
h_h001234,11,교통비,0,배/선박,N,3,,,,,18000,
h_h001768,11,교통비,0,배/선박,N,1,,,,,6000,
h_h004225,13,교통비,0,배/선박,N,5,,,,,30000,
h_h003660,1,통행료,0,자가용(승용/승합/트럭 등등),N,3,,,,,2200,
h_h001492,1,통행료,0,렌터카(승용/승합/버스 등등),N,4,,,,,4400,
h_h002730,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,4400,
h_h003299,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,4400,
h_h006416,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,4400,
e_e004439,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,5500,
h_h005501,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,5500,
h_h004234,1,통행료,0,자가용(승용/승합/트럭 등등),N,3,,,,,6600,
e_e002680,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,7700,
g_g003373,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,7800,
e_e002094,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,8500,
e_e002703,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,8500,
g_g001275,1,통행료,0,자가용(승용/승합/트럭 등등),N,5,,,,,8500,
h_h002129,2,통행료,0,렌터카(승용/승합/버스 등등),N,3,,,,,8500,
g_g001558,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,8600,
h_h000673,1,통행료,0,자가용(승용/승합/트럭 등등),N,3,,,,,8800,
h_h000891,1,통행료,0,자가용(승용/승합/트럭 등등),N,3,,,,,8800,
h_h002251,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,8800,
f_f006911,1,통행료,0,자가용(승용/승합/트럭 등등),N,3,,,,,8840,
g_g004797,1,통행료,0,자가용(승용/승합/트럭 등등),N,3,,,,,9180,
h_h002905,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,9200,
f_f002679,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,9350,
g_g002251,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,9350,
e_e006195,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,9500,
f_f002829,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,10500,
f_f006600,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,11000,
h_h006162,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,11050,
h_h003306,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,11600,
g_g003148,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,11900,
h_h001340,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,11900,
f_f004486,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,12100,
g_g001910,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,12300,
g_g003365,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,12300,
g_g002199,1,통행료,0,자가용(승용/승합/트럭 등등),N,1,,,,,12500,
g_g002480,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,12600,
e_e003954,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,12750,
f_f000512,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,12750,
g_g002471,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,13056,
f_f001063,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,13200,
f_f001641,1,통행료,0,자가용(승용/승합/트럭 등등),N,3,,,,,13600,
f_f001876,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,13600,
g_g004747,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,13600,
g_g006099,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,13600,
f_f005335,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,14100,
g_g003209,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,14300,
g_g004558,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,14500,
f_f012746,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,14600,
f_f004044,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,15100,
f_f005522,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,15232,
h_h002182,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,15300,
e_e002496,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,15640,
f_f001904,1,통행료,0,자가용(승용/승합/트럭 등등),N,3,,,,,16320,
g_g004929,1,통행료,0,자가용(승용/승합/트럭 등등),N,7,,,,,17408,
h_h003578,14,렌탈비,1,자전거,N,3,3262700821,신창풍차전기자전거,2023-09-03 16:51,1,14000,
h_h000038,14,렌탈비,1,자전거,N,1,4284100797,천진낭만,2023-06-02 12:06,1,15000,천진낭만 우도전기차 스쿠터 전기자전거 대여
h_h000488,2,렌탈비,0,렌터카(승용/승합/버스 등등),N,2,,,,,33000,
h_h000619,2,렌탈비,0,렌터카(승용/승합/버스 등등),N,2,,,,,38000,
h_h000831,2,렌탈비,2,렌터카(승용/승합/버스 등등),N,6,3148159490,(주)KD렌트카,2023-06-14 18:15,1,40000,렌트비
h_h001079,2,렌탈비,0,렌터카(승용/승합/버스 등등),N,1,,,,,40000,
h_h004163,2,렌탈비,0,렌터카(승용/승합/버스 등등),N,2,,,,,40000,
h_h004968,2,렌탈비,1,렌터카(승용/승합/버스 등등),N,2,5138163548,레츠고렌트카,2023-08-30 13:43,1,40000,렌트비
h_h003742,2,렌탈비,2,렌터카(승용/승합/버스 등등),N,1,5248601528,네이버파이낸셜,2023-09-04 00:00,1,44000,우도 전기차 전기자전거 렌트 스쿠터 사이드카 종일대여 액티비티 제주투어
h_h001662,2,렌탈비,1,렌터카(승용/승합/버스 등등),N,2,1278645776,제주엔젤렌트카,2023-06-30 00:00,1,45000,렌트비
h_h005297,2,렌탈비,0,렌터카(승용/승합/버스 등등),N,3,,,,,45000,
h_h000130,2,렌탈비,0,렌터카(승용/승합/버스 등등),N,1,,,,,51000,
g_g002609,2,렌탈비,4,렌터카(승용/승합/버스 등등),N,2,6168190529,주식회사 쏘카,2023-07-03 11:23,3,56000,렌트비 
h_h001125,2,렌탈비,3,렌터카(승용/승합/버스 등등),N,2,6168125178,(주)탐라렌트카,2023-06-17 08:31,1,56000,렌트비
h_h002268,2,렌탈비,3,렌터카(승용/승합/버스 등등),N,3,,(주)오케이렌트카,2023-08-05 12:06,1,56000,렌트비
h_h005312,2,렌탈비,1,렌터카(승용/승합/버스 등등),Y,3,7398800561,주식회사 제주페이,2023-08-21 19:22,1,64000,렌트비
h_h005377,2,렌탈비,0,렌터카(승용/승합/버스 등등),N,2,,,,,84000,
h_h000047,2,렌탈비,0,렌터카(승용/승합/버스 등등),N,4,,,,,128000,
e_e000295,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,50000,
e_e000295,1,통행료,0,자가용(승용/승합/트럭 등등),N,3,,,,,4700,
e_e000305,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,30000,
e_e000305,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,13000,
e_e000335,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,2200,
e_e000335,5,교통비,0,지하철,N,2,,,,,3750,
e_e000365,1,주유비,0,자가용(승용/승합/트럭 등등),N,7,,,,,93000,
e_e000365,1,주차비,0,자가용(승용/승합/트럭 등등),N,7,,,,,5000,
e_e000365,10,교통비,0,배/선박,N,7,,,,,151400,
e_e000401,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,60000,
e_e000401,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,30000,
e_e000437,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,6700,
e_e000443,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,20000,
e_e000443,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,11000,
e_e000443,10,교통비,1,배/선박,N,6,1378204361,세종해운(주),2023-06-03 16:53,1,19200,승선권
e_e000443,10,교통비,2,배/선박,N,6,1378204361,세종해운,2023-06-03 08:50,1,19200,
e_e000443,13,교통비,0,시내/마을버스,N,6,,,,,11400,
e_e000463,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,119964,
e_e000506,1,주유비,0,자가용(승용/승합/트럭 등등),N,1,,,,,49760,
e_e000506,1,주차비,0,자가용(승용/승합/트럭 등등),N,1,,,,,2000,
e_e000506,1,통행료,0,자가용(승용/승합/트럭 등등),N,1,,,,,10000,
e_e000559,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,2000,
e_e000559,10,교통비,1,배/선박,N,8,,(유)대부해운,2023-05-27 14:37,1,53000,차량 승선권
e_e000559,10,교통비,3,배/선박,Y,8,,,2023-05-02 00:00,1,12500,승선권
e_e000559,10,교통비,4,배/선박,Y,8,,대부고속페리3호,2023-05-26 00:00,1,12500,승선권
e_e000580,1,주유비,0,자가용(승용/승합/트럭 등등),N,1,,,,,70000,
e_e000580,1,통행료,0,자가용(승용/승합/트럭 등등),N,1,,,,,19400,
e_e000588,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,2500,
e_e000588,4,교통비,1,택시,N,2,,카카오법인택시,2023-05-28 08:33,1,3800,택시비
e_e000632,5,교통비,0,지하철,N,1,,,,,5600,
e_e000697,1,통행료,0,자가용(승용/승합/트럭 등등),N,1,,,,,1800,
e_e000697,10,교통비,3,배/선박,Y,1,1078204813,한국해운조합,2023-05-19 11:18,1,14500,승선권
e_e000697,13,교통비,0,시내/마을버스,N,1,,,,,1000,
e_e000736,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,10000,
e_e000823,10,교통비,1,배/선박,Y,1,1218526982,고려고속훼리(주),2023-05-22 00:00,3,4000,승선권
e_e000823,10,교통비,3,배/선박,N,1,1218526982,고려고속훼리(주),2023-05-28 08:30,1,45400,승선권
e_e000823,10,교통비,4,배/선박,Y,1,1078204813,한국해운조합,2023-05-25 00:00,1,53100,승선권
e_e000823,2,렌탈비,0,렌터카(승용/승합/버스 등등),N,1,,,,,140000,
e_e000823,2,렌탈비,1,렌터카(승용/승합/버스 등등),N,1,7218502096,차놀자렌트카주식회사 백령도지점,2023-05-28 12:30,1,70000,
e_e000823,2,주유비,0,렌터카(승용/승합/버스 등등),N,1,,,,,25000,
e_e000823,50,교통비,0,버스 + 지하철,N,1,,,,,100000,
e_e000866,50,교통비,0,버스 + 지하철,N,2,,,,,18000,
e_e000867,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,76000,
e_e000899,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,47000,
e_e000899,1,주차비,0,자가용(승용/승합/트럭 등등),N,3,,,,,600,
e_e000899,1,통행료,0,자가용(승용/승합/트럭 등등),N,3,,,,,5600,
e_e000905,1,주유비,0,자가용(승용/승합/트럭 등등),N,1,,,,,81500,
e_e001007,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,10000,
e_e001007,1,통행료,0,자가용(승용/승합/트럭 등등),N,3,,,,,3500,
e_e001007,10,교통비,1,배/선박,N,3,1378204361,세종해운(주) 월미사업부,2023-06-03 14:11,1,11500,승선권
e_e001078,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,4100,
e_e001078,10,교통비,1,배/선박,N,5,1378204361,(사)전국해상 도선협회,2023-06-10 16:08,1,10500,
e_e001085,5,교통비,0,지하철,N,2,,,,,5400,
e_e001112,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,30000,
e_e001112,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,14200,
e_e001122,12,교통비,0,시외/고속버스,N,2,,,,,10000,
e_e001133,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,40000,
e_e001139,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,100000,
e_e001156,50,교통비,0,버스 + 지하철,N,2,,,,,11850,
e_e001161,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,3900,
e_e001209,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,40000,
e_e001235,1,주유비,0,자가용(승용/승합/트럭 등등),N,1,,,,,6000,
e_e001241,50,교통비,0,버스 + 지하철,N,9,,,,,54300,
e_e001249,50,교통비,0,버스 + 지하철,N,4,,,,,17600,
e_e001253,4,교통비,1,택시,N,2,2158158194,해성택시(주),2023-05-28 10:45,1,4800,택시비
e_e001253,4,교통비,2,택시,N,2,2120121885,개인택시,2023-05-28 11:10,1,10600,택시비
e_e001253,50,교통비,0,버스 + 지하철,N,2,,,,,97100,
e_e001268,10,교통비,1,배/선박,N,2,,,2023-06-05 00:00,3,29500,남이섬 입장권
e_e001268,2,렌탈비,0,렌터카(승용/승합/버스 등등),N,2,,,,,87000,
